,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video,be
322,322,1.1214000000372266,117,256.0,0.9839793147331848,214.3067169189453,122,44,11,500
323,323,1.4490000000481018,168,282.0,0.9839301157674482,191.6835479736328,122,33,8,600
324,324,1.0044000000333426,183,225.0,0.9838809192616598,201.25547790527344,107,31,8,500
325,325,1.382400000045891,396,267.0,0.9838317252156967,220.31915283203125,100,38,11,600
326,326,1.191600000039557,402,215.0,0.9837825336294359,228.03424072265625,78,30,7,600
327,327,1.2078000000400948,381,250.0,0.9837333445027544,203.28399658203125,126,44,11,600
328,328,1.549800000051448,168,197.0,0.9836841578355293,207.04067993164062,145,42,11,500
329,329,1.2366000000410509,312,118.0,0.9836349736276375,219.96475219726562,93,29,7,600
330,330,1.747800000058021,681,99.2,0.9835857918789561,220.274169921875,61,29,7,591
331,331,1.155600000038362,375,165.0,0.9835366125893622,229.51023864746094,86,24,6,600
332,332,1.4220000000472055,312,180.0,0.9834874357587328,179.73614501953125,24,30,9,600
333,333,1.3212000000438593,345,184.0,0.9834382613869448,229.0755615234375,104,24,7,600
334,334,1.134000000037645,372,191.0,0.9833890894738755,222.45631408691406,49,35,9,600
335,335,1.0782000000357925,669,95.0,0.9833399200194018,229.33868408203125,66,15,4,500
336,336,1.2456000000413496,294,262.0,0.9832907530234009,205.32943725585938,123,31,8,600
337,337,1.8612000000617854,204,216.2,0.9832415884857497,192.38311767578125,111,39,10,536
338,338,0.9234000000306537,279,314.0,0.9831924264063254,183.32501220703125,164,41,10,600
339,339,1.2456000000413496,345,142.0,0.9831432667850051,214.5129852294922,19,18,7,600
340,340,1.2006000000398558,171,226.0,0.9830941096216659,236.24346923828125,81,38,10,600
341,341,1.0278000000341194,162,121.0,0.9830449549161848,215.50498962402344,29,9,4,600
342,342,1.7316000000574832,108,160.0,0.982995802668439,208.31637573242188,54,21,6,600
343,343,1.2240000000406326,372,270.0,0.9829466528783056,196.06259155273438,168,45,12,600
344,344,1.0062000000334024,312,253.0,0.9828975055456617,220.12869262695312,118,28,7,600
345,345,1.3914000000461897,108,161.8,0.9828483606703844,199.80860900878906,88,32,7,529
346,346,1.323000000043919,288,150.6,0.9827992182523508,188.58169555664062,120,28,7,578
347,347,1.5732000000522248,813,277.0,0.9827500782914382,177.6790771484375,113,36,10,600
348,348,1.6434000000545552,684,239.0,0.9827009407875237,214.75546264648438,183,47,12,600
349,349,1.2240000000406326,279,280.0,0.9826518057404843,201.8017578125,173,46,11,600
350,350,0.819000000027188,144,122.0,0.9826026731501972,180.12152099609375,19,20,5,600
351,351,1.3392000000444568,978,185.8,0.9825535430165397,204.4578399658203,158,32,8,529
352,352,0.9918000000329243,372,199.0,0.9825044153393889,207.36700439453125,89,31,8,600
353,353,1.9242000000638768,225,169.4,0.982455290118622,178.23458862304688,84,31,8,592
354,354,1.287000000042724,669,176.0,0.982406167354116,186.0726318359375,87,33,8,500
355,355,1.967400000065311,813,257.0,0.9823570470457483,220.15052795410156,121,29,7,600
356,356,1.776600000058977,408,341.4,0.982307929193396,192.73321533203125,187,48,12,597
357,357,1.6398000000544357,813,109.0,0.9822588137969364,187.1045684814453,39,8,2,600
358,358,1.769400000058738,234,183.0,0.9822097008562465,218.85610961914062,83,15,6,600
359,359,1.4706000000488189,213,268.0,0.9821605903712036,180.76239013671875,199,43,10,580
360,360,1.2042000000399753,312,224.0,0.9821114823416851,153.37271118164062,110,36,9,600
361,361,1.1196000000371669,225,277.0,0.982062376767568,185.0096435546875,139,30,8,600
362,362,1.3572000000450544,675,156.0,0.9820132736487297,175.53834533691406,88,31,7,600
363,363,1.7730000000588575,312,127.8,0.9819641729850472,206.8442840576172,107,27,7,534
364,364,0.9378000000311317,168,148.0,0.981915074776398,206.8911895751953,70,23,6,600
365,365,0.9918000000329243,108,219.0,0.9818659790226592,195.95016479492188,118,40,11,500
366,366,1.1664000000387205,201,271.0,0.9818168857237081,187.15908813476562,149,42,11,600
367,367,1.2456000000413496,168,206.0,0.9817677948794219,187.98092651367188,78,23,6,600
368,368,1.3590000000451141,222,197.0,0.981718706489678,202.90115356445312,68,23,6,600
369,369,1.3734000000455922,810,391.0,0.9816696205543535,171.696533203125,211,48,12,600
370,370,1.3590000000451141,375,261.0,0.9816205370733257,198.0535888671875,124,30,7,600
371,371,1.1538000000383022,342,212.0,0.9815714560464721,175.90452575683594,120,32,9,600
372,372,0.9954000000330439,345,316.0,0.9815223774736698,200.0816650390625,146,41,10,600
373,373,1.3464000000446958,279,196.0,0.981473301354796,177.896484375,106,25,8,500
374,374,1.0782000000357925,213,223.0,0.9814242276897283,182.6831817626953,89,27,7,600
375,375,1.6650000000552723,342,283.0,0.9813751564783437,193.60098266601562,144,31,8,600
376,376,1.184400000039318,279,256.0,0.9813260877205198,190.18264770507812,171,45,11,500
377,377,1.162800000038601,303,199.0,0.9812770214161337,195.30662536621094,90,33,8,600
378,378,1.5048000000499542,342,284.0,0.9812279575650629,171.06849670410156,110,44,11,600
379,379,1.4166000000470262,681,220.4,0.9811788961671846,179.54110717773438,104,39,10,592
380,380,1.3464000000446958,231,231.0,0.9811298372223762,182.78538513183594,96,28,7,600
381,381,1.2960000000430227,408,319.0,0.9810807807305151,198.00546264648438,195,43,11,600
382,382,1.549800000051448,675,148.0,0.9810317266914785,180.9854278564453,51,13,5,600
383,383,1.2978000000430825,213,369.0,0.9809826751051439,205.2652587890625,196,42,11,600
384,384,1.6451999999832196,678,263.0,0.9809336259713887,178.5027618408203,95,40,9,600
385,385,0.9521999999413993,378,198.0,0.9808845792900901,188.3733673095703,104,39,11,600
386,386,1.4381999999114896,414,258.0,0.9808355350611256,196.38453674316406,121,30,7,600
387,387,0.917999999943504,312,157.0,0.9807864932843726,207.05035400390625,33,19,7,600
388,388,0.8729999999462734,117,249.0,0.9807374539597083,193.78712463378906,137,39,11,500
389,389,1.200599999926112,372,213.0,0.9806884170870104,173.42361450195312,93,42,10,600
390,390,1.569599999903403,396,207.0,0.980639382666156,185.9834442138672,81,21,5,600
391,391,0.9269999999429501,234,54.0,0.9805903506970227,187.06167602539062,5,8,1,600
392,392,1.256399999922678,678,216.0,0.9805413211794879,174.87295532226562,93,38,9,600
393,393,1.168199999928106,348,277.0,0.980492294113429,164.03155517578125,112,37,8,600
394,394,1.6613999998977533,378,329.0,0.9804432694987233,170.7284393310547,191,29,9,600
395,395,1.3013999999199086,414,163.0,0.9803942473352484,195.04495239257812,83,15,5,600
396,396,1.4363999999116004,312,192.0,0.9803452276228817,179.55435180664062,139,43,10,500
397,397,1.400399999913816,372,180.0,0.9802962103615005,201.7418212890625,136,31,8,600
398,398,2.053799999873604,210,267.0,0.9802471955509824,155.0301513671875,154,31,9,500
399,399,1.3733999999154776,312,110.4,0.9801981831912049,189.30264282226562,65,23,5,537
400,400,1.4615999999100495,810,284.0,0.9801491732820453,189.36654663085938,148,28,9,600
401,401,0.966599999940513,222,282.0,0.9801001658233812,165.86907958984375,161,41,11,600
402,402,0.7235999999554679,111,70.0,0.98005116081509,183.98675537109375,69,23,6,400
403,403,1.1375999999299893,99,272.0,0.9800021582570493,183.6990966796875,146,40,11,500
404,404,1.1159999999313186,309,183.0,0.9799531581491364,150.5035400390625,108,34,10,600
405,405,1.400399999913816,144,231.0,0.979904160491229,168.3685760498047,94,29,9,600
406,406,1.4939999999080555,681,241.0,0.9798551652832044,181.2709197998047,124,38,11,600
407,407,1.272599999921681,378,267.0,0.9798061725249402,184.46688842773438,140,47,11,600
408,408,1.247399999923232,219,259.0,0.9797571822163139,177.1173553466797,92,39,9,600
409,409,1.3967999999140375,201,160.0,0.9797081943572031,190.19491577148438,112,24,6,600
410,410,0.9143999999437256,210,235.0,0.9796592089474853,176.2285614013672,81,28,7,600
411,411,1.1537999999289923,342,290.0,0.9796102259870378,183.23008728027344,123,39,10,600
412,412,1.8827999998841278,162,167.6,0.9795612454757385,166.0728302001953,108,25,6,593
413,413,1.1861999999269983,99,211.0,0.9795122674134648,155.42860412597656,126,42,11,500
414,414,1.2671999999220134,111,165.0,0.9794632918000941,158.81515502929688,58,22,5,600
415,415,1.4183999999127082,342,274.0,0.9794143186355041,168.47203063964844,129,36,9,600
416,416,0.8351999999485997,273,167.0,0.9793653479195723,196.71426391601562,45,19,4,600
417,417,1.3409999999174715,279,202.0,0.9793163796521763,179.132080078125,120,26,6,600
418,418,0.9449999999418424,219,116.0,0.9792674138331937,197.17880249023438,62,34,10,400
419,419,1.3175999999189116,285,275.0,0.9792184504625021,189.1474609375,140,27,8,600
420,420,1.1555999999288815,396,206.0,0.979169489539979,173.75534057617188,110,41,11,600
421,421,1.8377999998868972,810,360.0,0.979120531065502,153.20071411132812,189,41,10,600
422,422,1.1771999999275522,267,77.6,0.9790715750389487,189.49539184570312,43,14,4,533
423,423,1.2113999999254474,219,167.0,0.9790226214601968,148.26187133789062,59,27,7,600
424,424,1.0565999999349742,336,113.0,0.9789736703291239,191.5395050048828,96,26,6,500
425,425,1.3067999999195763,675,140.8,0.9789247216456074,159.90359497070312,92,36,11,599
426,426,1.988999999877592,810,338.0,0.9788757754095251,177.40185546875,166,42,11,600
427,427,0.9953999999387406,207,247.0,0.9788268316207546,169.70298767089844,160,40,9,600
428,428,1.1339999999302108,378,217.0,0.9787778902791735,157.9530029296875,110,21,6,600
429,429,0.9809999999396268,378,311.0,0.9787289513846595,197.22796630859375,142,40,9,600
430,430,0.9251999999430609,207,79.0,0.9786800149370903,165.49313354492188,30,7,3,600
431,431,1.2275999999244505,414,182.0,0.9786310809363434,160.10595703125,107,24,8,600
432,432,1.1951999999264444,612,140.0,0.9785821493822966,163.31173706054688,43,13,5,600
433,433,1.0835999999333126,168,133.0,0.9785332202748275,193.4633026123047,36,14,5,600
434,434,1.6919999998958701,381,292.0,0.9784842936138137,199.73822021484375,126,37,9,600
435,435,1.3337999999179146,279,194.0,0.978435369399133,158.1804962158203,89,30,7,600
436,436,1.214999999925226,525,222.0,0.9783864476306631,183.13897705078125,87,29,7,600
437,437,1.7441999998926576,381,240.0,0.9783375283082816,141.42733764648438,102,31,8,600
438,438,1.1735999999277738,678,273.0,0.9782886114318662,173.63446044921875,106,39,9,600
439,439,0.8711999999463842,222,226.0,0.9782396970012947,163.42843627929688,69,30,8,600
440,440,1.3625999999161422,678,342.0,0.9781907850164446,192.84532165527344,171,42,10,600
441,441,1.3265999999183578,489,158.0,0.9781418754771938,187.70941162109375,57,17,4,600
442,442,1.8071999998887804,681,340.0,0.97809296838342,159.71371459960938,168,42,11,600
443,443,1.2203999999248936,525,217.0,0.9780440637350009,177.7422332763672,86,25,6,600
444,444,0.7739999999523661,204,167.0,0.9779951615318141,178.27410888671875,41,22,5,600
445,445,1.4381999999114896,378,370.0,0.9779462617737376,152.01553344726562,232,48,12,600
446,446,1.288799999920684,612,224.2,0.9778973644606489,166.04269409179688,114,34,9,591
447,447,1.110599999931651,288,215.0,0.9778484695924259,181.82749938964844,98,38,10,600
448,448,1.5245999999061723,384,191.0,0.9777995771689463,170.52508544921875,66,20,6,600
449,449,2.190599999865185,204,224.4,0.9777506871900878,181.45774841308594,139,29,9,592
450,450,1.2509999999230104,126,241.0,0.9777017996557283,169.1123809814453,104,30,7,600
451,451,0.9521999999413993,267,135.0,0.9776529145657455,189.23907470703125,49,24,6,600
452,452,1.6217999999001904,813,274.6,0.9776040319200172,187.91558837890625,158,38,10,598
453,453,1.3823999999149237,411,205.0,0.9775551517184212,178.32180786132812,103,16,7,600
454,454,1.4885999999083879,678,161.0,0.9775062739608353,177.3939208984375,40,17,6,600
455,455,1.4057999999134836,273,186.0,0.9774573986471373,154.57431030273438,59,26,7,600
456,456,1.0835999999333126,162,222.0,0.9774085257772049,160.0375518798828,80,35,9,600
457,457,1.6055999999011874,810,251.0,0.9773596553509161,165.9182586669922,117,27,7,600
458,458,1.465199999909828,219,267.6,0.9773107873681486,184.849365234375,147,41,11,598
459,459,0.8765999999460519,279,136.0,0.9772619218287801,184.84085083007812,96,29,7,400
460,460,1.5011999999076124,612,248.0,0.9772130587326887,174.99761962890625,114,42,10,600
461,461,1.4075999999133728,675,231.0,0.9771641980797521,164.5347442626953,94,31,7,600
462,462,1.4777999999090525,669,262.0,0.9771153398698481,155.6542510986328,154,39,11,500
463,463,1.32119999991869,279,224.0,0.9770664841028546,185.67535400390625,160,36,8,600
464,464,1.223999999924672,312,191.0,0.9770176307786494,149.45721435546875,107,27,9,600
465,465,1.0133999999376329,672,250.0,0.9769687798971105,153.34629821777344,160,32,8,600
466,466,1.2707999999217918,213,224.8,0.9769199314581156,131.32684326171875,148,39,11,599
467,467,1.2851999999209056,681,287.0,0.9768710854615427,172.68569946289062,119,39,10,600
468,468,1.6811999998965348,273,210.0,0.9768222419072696,156.74252319335938,82,23,6,600
469,469,1.5731999999031814,411,332.0,0.9767734007951743,155.7248077392578,204,47,11,600
470,470,1.184399999927109,396,274.0,0.9767245621251345,146.44703674316406,109,37,9,600
471,471,1.0925999999327587,141,303.0,0.9766757258970282,175.1229248046875,200,42,11,500
472,472,1.175399999927663,309,231.0,0.9766268921107334,149.32530212402344,117,36,9,600
473,473,1.4993999999077232,351,218.2,0.9765780607661279,158.50262451171875,118,43,11,571
474,474,1.4777999999090525,381,209.0,0.9765292318630896,179.3404541015625,78,25,6,600
475,475,0.9827999999395161,345,277.0,0.9764804054014965,165.44854736328125,160,38,10,600
476,476,1.272599999921681,201,148.0,0.9764315813812264,165.32748413085938,44,20,5,600
477,477,1.7279999998936546,414,209.0,0.9763827598021574,172.9346160888672,143,28,8,600
478,478,1.5533999999044,810,116.0,0.9763339406641672,152.87399291992188,77,23,6,400
479,479,1.5083999999071693,396,341.0,0.9762851239671341,150.5779571533203,167,44,11,600
480,480,0.9701999999402915,144,183.0,0.9762363097109357,154.1334686279297,55,23,7,600
481,481,0.8621999999469381,177,221.0,0.9761874978954501,163.6432342529297,75,41,11,600
482,482,1.643399999898861,813,247.6,0.9761386885205553,161.67861938476562,172,46,11,598
483,483,1.4057999999134836,177,180.0,0.9760898815861293,147.72250366210938,49,26,7,600
484,484,1.699199999895427,462,134.6,0.97604107709205,159.95559692382812,146,31,9,428
485,485,1.2761999999214595,177,284.0,0.9759922750381954,172.32852172851562,122,35,8,600
486,486,1.1555999999288815,402,20.0,0.9759434754244435,177.439208984375,80,16,4,600
487,487,1.497599999907834,111,159.0,0.9758946782506722,174.6954345703125,78,30,9,500
488,488,1.1411999999297677,168,180.0,0.9758458835167597,158.04798889160156,147,32,8,500
489,489,0.7289999999551355,132,167.0,0.9757970912225838,153.22891235351562,81,21,5,600
490,490,1.50659999990728,273,229.0,0.9757483013680227,140.9300537109375,71,30,9,600
491,491,0.8117999999500398,111,234.0,0.9756995139529543,161.11065673828125,96,31,8,600
492,492,1.7909999998897774,678,274.0,0.9756507289772567,159.71701049804688,112,33,10,600
493,493,0.9053999999442794,372,253.0,0.9756019464408078,151.49208068847656,91,35,10,600
494,494,0.9071999999441687,210,118.0,0.9755531663434858,140.25946044921875,114,29,7,600
495,495,1.2041999999258906,279,282.0,0.9755043886851686,117.06593322753906,143,31,8,600
496,496,1.8791999998843494,312,273.0,0.9754556134657344,147.57579040527344,139,26,8,600
497,497,1.4111999999131513,369,311.0,0.9754068406850611,166.4274444580078,209,45,12,600
498,498,0.8891999999452764,225,138.0,0.9753580703430269,151.92649841308594,63,21,5,600
499,499,1.5479999999047322,810,211.0,0.9753093024395098,143.76309204101562,141,32,8,600
500,500,1.2617999999223457,204,267.0,0.9752605369743877,137.93966674804688,130,44,10,600
501,501,1.312199999919244,168,310.0,0.975211773947539,146.17184448242188,178,45,12,500
502,502,1.3805999999150345,384,272.0,0.9751630133588416,154.4268341064453,111,33,9,600
503,503,1.6937999998957594,444,193.0,0.9751142552081736,180.69345092773438,83,28,7,600
504,504,1.038599999936082,219,187.0,0.9750654994954132,143.53338623046875,70,18,7,600
505,505,1.031399999936525,201,141.0,0.9750167462204384,137.82952880859375,15,22,6,600
506,506,1.184399999927109,411,275.0,0.9749679953831274,157.46994018554688,145,42,11,600
507,507,1.3823999999149237,378,200.0,0.9749192469833582,165.63632202148438,115,27,8,600
508,508,1.1123999999315402,345,217.0,0.974870501021009,158.15390014648438,58,31,9,600
509,509,1.3571999999164746,315,203.0,0.974821757495958,154.4051055908203,89,36,10,600
510,510,1.231199999924229,213,244.0,0.9747730164080832,129.85391235351562,87,29,8,600
511,511,1.3391999999175823,180,143.0,0.9747242777572628,176.59564208984375,81,26,7,500
512,512,1.6307999998996365,681,306.0,0.9746755415433749,158.4173126220703,139,39,9,600
513,513,1.0817999999334234,177,149.0,0.9746268077662977,169.39254760742188,72,17,6,600
514,514,1.2113999999254474,285,199.0,0.9745780764259094,134.84042358398438,71,22,7,600
515,515,0.8459999999479351,351,213.0,0.9745293475220882,149.14720153808594,80,26,8,600
516,516,1.031399999936525,372,259.0,0.9744806210547121,147.1572265625,139,40,10,600
517,517,1.2257999999245612,375,295.0,0.9744318970236594,149.81375122070312,173,41,11,600
518,518,1.5983999999016305,108,274.0,0.9743831754288083,141.33450317382812,129,37,9,600
519,519,0.9791999999397376,312,258.0,0.9743344562700368,153.81883239746094,122,28,9,600
520,520,2.5181999998450237,270,328.0,0.9742857395472233,163.2305908203125,161,38,9,600
521,521,0.8117999999500398,201,138.0,0.9742370252602459,187.24737548828125,41,14,4,600
522,522,2.1437999998680652,411,230.0,0.9741883134089829,151.59413146972656,120,24,6,600
523,523,1.0295999999366359,228,257.0,0.9741396039933125,152.54522705078125,92,38,10,600
